"Código de radio censal","Código de departamento","Departamento","Hogares","Población","Hogares en situación de pobreza crónica","Personas en situación de pobreza crónica","% Hogares en situación de pobreza crónica","% Personas en situación de pobreza crónica","Nivel de incidencia de pobreza crónica","% Hogares con hacinamiento crítico","% Hogares en vivienda inadecuada","% Hogares con déficit en conexión a red cloacal","% Hogares con jefe con primaria completa o menos","% Hogares con jefe con nivel secundario incompleto o menos","% Niños/as de entre 6 y 17 años que no asisten a establecimientos educativos formales","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio","Población total","Total de hogares","Latitud del centroide","Longitud del centroide","Superficie en km2","Geometría en GeoJSON"
"820844811","82084","Rosario",473,1602,12,78,2,4,2,0,2,62,47,64,7,"82","Santa Fe","82084","Rosario","820844811",1602,473,-33.002535,-60.68447,0.32468340165929,"{""type"":""Polygon"",""coordinates"":[[[-60.687409,-33.001200],[-60.687368,-33.001225],[-60.687101,-33.001218],[-60.682071,-33.001066],[-60.680647,-33.001028],[-60.679234,-33.000985],[-60.679174,-33.002297],[-60.679111,-33.003923],[-60.680481,-33.003964],[-60.680884,-33.003972],[-60.681562,-33.003979],[-60.682612,-33.004015],[-60.685299,-33.004098],[-60.685845,-33.004121],[-60.686277,-33.004135],[-60.686947,-33.004137],[-60.688157,-33.004179],[-60.688894,-33.004215],[-60.689440,-33.004194],[-60.689411,-33.001929],[-60.689384,-33.001306],[-60.689387,-33.000064],[-60.689316,-33.000084],[-60.689092,-33.000209],[-60.689023,-33.000256],[-60.688802,-33.000381],[-60.688657,-33.000470],[-60.688519,-33.000545],[-60.688433,-33.000595],[-60.688364,-33.000642],[-60.688129,-33.000780],[-60.687921,-33.000897],[-60.687846,-33.000944],[-60.687772,-33.000981],[-60.687703,-33.001028],[-60.687628,-33.001069],[-60.687564,-33.001112],[-60.687478,-33.001158],[-60.687409,-33.001200]]]}"
"820848714","82084","Rosario",238,747,6,36,2,4,2,0,6,23,50,70,5,"82","Santa Fe","82084","Rosario","820848714",747,238,-32.999814,-60.668304,0.097589941064385,"{""type"":""Polygon"",""coordinates"":[[[-60.663523,-32.999230],[-60.663521,-32.999584],[-60.663507,-32.999853],[-60.662089,-32.999815],[-60.662062,-33.000475],[-60.664909,-33.000561],[-60.664941,-32.999901],[-60.665641,-32.999931],[-60.667151,-32.999969],[-60.668150,-32.999998],[-60.668510,-33.000005],[-60.669265,-33.000028],[-60.670360,-33.000057],[-60.671437,-33.000094],[-60.672951,-33.000141],[-60.673984,-33.000185],[-60.675446,-33.000175],[-60.675263,-32.999492],[-60.674026,-32.999498],[-60.673514,-32.999521],[-60.671470,-32.999456],[-60.670929,-32.999442],[-60.669296,-32.999413],[-60.668897,-32.999400],[-60.668179,-32.999387],[-60.667195,-32.999359],[-60.666407,-32.999325],[-60.665690,-32.999299],[-60.664169,-32.999233],[-60.663523,-32.999230]]]}"
"820848713","82084","Rosario",297,938,7,41,2,4,2,0,5,37,45,65,4,"82","Santa Fe","82084","Rosario","820848713",938,297,-32.999747,-60.659767,0.080081142824023,"{""type"":""Polygon"",""coordinates"":[[[-60.656763,-32.999584],[-60.656424,-33.000139],[-60.656319,-33.000287],[-60.656491,-33.000308],[-60.657746,-33.000349],[-60.659253,-33.000391],[-60.660654,-33.000437],[-60.662062,-33.000475],[-60.662089,-32.999815],[-60.663507,-32.999853],[-60.663521,-32.999584],[-60.663523,-32.999228],[-60.662752,-32.999227],[-60.661392,-32.999191],[-60.660698,-32.999179],[-60.659997,-32.999158],[-60.658579,-32.999079],[-60.657544,-32.999053],[-60.657277,-32.999050],[-60.657103,-32.999029],[-60.656763,-32.999584]]]}"
"820845413","82084","Rosario",197,536,1,4,0,0,1,0,0,2,29,45,8,"82","Santa Fe","82084","Rosario","820845413",598,197,-32.999132,-60.642419,0.13307540802726,"{""type"":""Polygon"",""coordinates"":[[[-60.647861,-32.999811],[-60.648610,-32.999835],[-60.648383,-32.998772],[-60.647714,-32.998752],[-60.646093,-32.998723],[-60.644537,-32.998656],[-60.643360,-32.998655],[-60.642242,-32.998589],[-60.640962,-32.998561],[-60.639196,-32.998494],[-60.638106,-32.998460],[-60.637333,-32.998431],[-60.636435,-32.998406],[-60.636389,-32.998935],[-60.636324,-32.999477],[-60.640354,-32.999596],[-60.643801,-32.999704],[-60.646016,-32.999768],[-60.647861,-32.999811]]]}"
"820848715","82084","Rosario",208,663,4,25,1,3,2,0,4,13,50,69,4,"82","Santa Fe","82084","Rosario","820848715",663,208,-33.000389,-60.670231,0.072485969732139,"{""type"":""Polygon"",""coordinates"":[[[-60.664941,-32.999901],[-60.664909,-33.000561],[-60.666348,-33.000605],[-60.667777,-33.000644],[-60.668124,-33.000659],[-60.669238,-33.000693],[-60.671416,-33.000750],[-60.675580,-33.000879],[-60.675446,-33.000175],[-60.673984,-33.000185],[-60.672951,-33.000141],[-60.671437,-33.000094],[-60.670360,-33.000057],[-60.669265,-33.000028],[-60.668510,-33.000005],[-60.668150,-32.999998],[-60.667151,-32.999969],[-60.665641,-32.999931],[-60.664941,-32.999901]]]}"
"820845411","82084","Rosario",356,1028,0,0,0,0,1,0,0,12,17,31,2,"82","Santa Fe","82084","Rosario","820845411",1079,356,-32.999552,-60.629717,0.1632514653773,"{""type"":""Polygon"",""coordinates"":[[[-60.635257,-33.000515],[-60.636230,-33.000544],[-60.636253,-33.000077],[-60.636324,-32.999477],[-60.634200,-32.999408],[-60.631905,-32.999340],[-60.629576,-32.999267],[-60.628475,-32.999237],[-60.628510,-32.998172],[-60.627942,-32.998152],[-60.626130,-32.998101],[-60.625004,-32.998084],[-60.624931,-32.999152],[-60.625016,-32.999768],[-60.625021,-33.000182],[-60.627214,-33.000259],[-60.634149,-33.000477],[-60.635257,-33.000515]]]}"
"820845410","82084","Rosario",165,525,8,43,4,8,3,1,4,92,44,61,3,"82","Santa Fe","82084","Rosario","820845410",525,165,-33.00038,-60.623744,0.068343825355599,"{""type"":""Polygon"",""coordinates"":[[[-60.621847,-32.999026],[-60.622191,-32.999641],[-60.622374,-32.999919],[-60.622786,-33.000576],[-60.623744,-33.002197],[-60.624189,-33.002216],[-60.625169,-33.002267],[-60.624974,-33.001957],[-60.624557,-33.001480],[-60.624695,-33.001225],[-60.625019,-33.000609],[-60.625021,-33.000182],[-60.625016,-32.999768],[-60.624931,-32.999152],[-60.624209,-32.999161],[-60.623327,-32.999276],[-60.622936,-32.999160],[-60.622458,-32.998856],[-60.622398,-32.998521],[-60.621822,-32.998982],[-60.621847,-32.999026]]]}"
"820844812","82084","Rosario",302,913,2,11,0,1,2,0,3,97,44,58,8,"82","Santa Fe","82084","Rosario","820844812",913,302,-33.004544,-60.678775,0.3163910174381,"{""type"":""Polygon"",""coordinates"":[[[-60.677229,-33.009071],[-60.677257,-33.009200],[-60.677480,-33.008971],[-60.677646,-33.008825],[-60.677832,-33.008617],[-60.677963,-33.008487],[-60.678060,-33.008329],[-60.678182,-33.008173],[-60.678325,-33.008008],[-60.678632,-33.007715],[-60.679036,-33.007435],[-60.679878,-33.006967],[-60.680911,-33.006224],[-60.680920,-33.006206],[-60.680995,-33.006164],[-60.681064,-33.006118],[-60.681363,-33.005950],[-60.681507,-33.005862],[-60.681582,-33.005825],[-60.681881,-33.005648],[-60.682024,-33.005569],[-60.682099,-33.005523],[-60.682616,-33.005225],[-60.682652,-33.005218],[-60.683843,-33.004814],[-60.684737,-33.004335],[-60.685299,-33.004098],[-60.682612,-33.004015],[-60.681562,-33.003979],[-60.680884,-33.003972],[-60.680481,-33.003964],[-60.679111,-33.003923],[-60.679174,-33.002297],[-60.679234,-33.000985],[-60.675580,-33.000879],[-60.675683,-33.001333],[-60.675768,-33.001787],[-60.675851,-33.002272],[-60.675962,-33.002776],[-60.676085,-33.003308],[-60.676274,-33.004383],[-60.676518,-33.005388],[-60.676586,-33.005809],[-60.676732,-33.006801],[-60.677229,-33.009071]]]}"
"820845001","82084","Rosario",311,932,3,14,0,1,2,0,3,31,45,57,7,"82","Santa Fe","82084","Rosario","820845001",932,311,-33.002388,-60.673414,0.14878846450829,"{""type"":""Polygon"",""coordinates"":[[[-60.671345,-33.002432],[-60.671334,-33.002682],[-60.670252,-33.002649],[-60.670205,-33.003646],[-60.670784,-33.003657],[-60.671293,-33.003675],[-60.671871,-33.003699],[-60.672449,-33.003688],[-60.672787,-33.003707],[-60.673278,-33.003714],[-60.674371,-33.003793],[-60.675500,-33.003832],[-60.676178,-33.003843],[-60.676085,-33.003308],[-60.675962,-33.002776],[-60.675851,-33.002272],[-60.675768,-33.001787],[-60.675683,-33.001333],[-60.675580,-33.000879],[-60.671416,-33.000750],[-60.671404,-33.001267],[-60.671345,-33.002432]]]}"
"820845111","82084","Rosario",356,959,4,22,1,2,2,0,2,16,36,54,1,"82","Santa Fe","82084","Rosario","820845111",959,356,-33.001466,-60.653529,0.093469508812247,"{""type"":""Polygon"",""coordinates"":[[[-60.654371,-33.003174],[-60.654705,-33.002644],[-60.655704,-33.001184],[-60.655518,-33.001171],[-60.655121,-33.001113],[-60.654774,-33.001103],[-60.654807,-33.000024],[-60.651929,-32.999937],[-60.651891,-33.000507],[-60.651860,-33.001549],[-60.651838,-33.002048],[-60.652571,-33.002075],[-60.652537,-33.003122],[-60.652899,-33.003138],[-60.653691,-33.003154],[-60.654371,-33.003174]]]}"
"820845002","82084","Rosario",361,1108,7,35,1,3,2,0,12,27,52,68,6,"82","Santa Fe","82084","Rosario","820845002",1108,361,-33.001949,-60.668867,0.12804000801944,"{""type"":""Polygon"",""coordinates"":[[[-60.667693,-33.002566],[-60.667648,-33.003577],[-60.669093,-33.003621],[-60.669639,-33.003644],[-60.670205,-33.003646],[-60.670252,-33.002649],[-60.671334,-33.002682],[-60.671356,-33.002183],[-60.671404,-33.001267],[-60.671416,-33.000750],[-60.669238,-33.000693],[-60.668124,-33.000659],[-60.667777,-33.000644],[-60.666348,-33.000605],[-60.666319,-33.001144],[-60.666289,-33.002083],[-60.666265,-33.002523],[-60.666987,-33.002550],[-60.667693,-33.002566]]]}"
"820845414","82084","Rosario",350,1009,1,5,0,0,1,0,4,20,24,38,1,"82","Santa Fe","82084","Rosario","820845414",1051,350,-33.000195,-60.642498,0.1370938195086,"{""type"":""Polygon"",""coordinates"":[[[-60.648838,-33.000911],[-60.648610,-32.999835],[-60.647861,-32.999811],[-60.646016,-32.999768],[-60.643801,-32.999704],[-60.640354,-32.999596],[-60.636324,-32.999477],[-60.636253,-33.000077],[-60.636230,-33.000544],[-60.639205,-33.000623],[-60.641466,-33.000693],[-60.643910,-33.000762],[-60.646045,-33.000831],[-60.647066,-33.000857],[-60.648838,-33.000911]]]}"
"820845003","82084","Rosario",321,937,7,39,2,4,2,0,7,33,52,66,2,"82","Santa Fe","82084","Rosario","820845003",937,321,-33.002234,-60.664612,0.13115240421299,"{""type"":""Polygon"",""coordinates"":[[[-60.663457,-33.000994],[-60.663433,-33.001470],[-60.662021,-33.001428],[-60.661995,-33.001895],[-60.661966,-33.002820],[-60.661944,-33.003409],[-60.662533,-33.003425],[-60.662586,-33.003423],[-60.664090,-33.003460],[-60.664791,-33.003486],[-60.665502,-33.003521],[-60.666225,-33.003538],[-60.666937,-33.003551],[-60.667648,-33.003577],[-60.667693,-33.002566],[-60.666987,-33.002550],[-60.666265,-33.002523],[-60.666289,-33.002083],[-60.666319,-33.001144],[-60.666348,-33.000605],[-60.663480,-33.000518],[-60.663457,-33.000994]]]}"
"820845004","82084","Rosario",388,1262,8,57,2,4,2,0,3,28,42,61,8,"82","Santa Fe","82084","Rosario","820845004",1262,388,-33.001667,-60.660333,0.12933499288233,"{""type"":""Polygon"",""coordinates"":[[[-60.657700,-33.001292],[-60.657682,-33.001768],[-60.657671,-33.002263],[-60.659153,-33.002308],[-60.659162,-33.002768],[-60.659134,-33.003324],[-60.659814,-33.003340],[-60.660531,-33.003362],[-60.661285,-33.003390],[-60.661944,-33.003409],[-60.661966,-33.002820],[-60.661995,-33.001895],[-60.662021,-33.001428],[-60.663433,-33.001470],[-60.663480,-33.000518],[-60.662062,-33.000475],[-60.660654,-33.000437],[-60.659253,-33.000391],[-60.657746,-33.000349],[-60.657700,-33.001292]]]}"
"820845005","82084","Rosario",346,1042,6,34,1,3,2,0,2,55,45,60,2,"82","Santa Fe","82084","Rosario","820845005",1042,346,-33.002698,-60.656458,0.13230786282924,"{""type"":""Polygon"",""coordinates"":[[[-60.654371,-33.003174],[-60.653741,-33.004182],[-60.653616,-33.004361],[-60.653754,-33.004367],[-60.654283,-33.004372],[-60.654669,-33.004379],[-60.657586,-33.004469],[-60.657613,-33.003880],[-60.657633,-33.003589],[-60.657641,-33.003278],[-60.658380,-33.003301],[-60.658771,-33.003318],[-60.659134,-33.003324],[-60.659162,-33.002768],[-60.659153,-33.002308],[-60.657671,-33.002263],[-60.657682,-33.001768],[-60.657700,-33.001292],[-60.657746,-33.000349],[-60.656491,-33.000308],[-60.656319,-33.000287],[-60.654705,-33.002644],[-60.654371,-33.003174]]]}"
"820845112","82084","Rosario",262,769,1,7,0,0,1,0,2,14,33,51,6,"82","Santa Fe","82084","Rosario","820845112",779,262,-33.002978,-60.651139,0.11044680093139,"{""type"":""Polygon"",""coordinates"":[[[-60.652872,-33.004354],[-60.653348,-33.004363],[-60.653453,-33.004354],[-60.653616,-33.004361],[-60.653741,-33.004182],[-60.654371,-33.003174],[-60.653691,-33.003154],[-60.652899,-33.003138],[-60.652537,-33.003122],[-60.652571,-33.002075],[-60.651836,-33.002048],[-60.651122,-33.002017],[-60.650386,-33.001995],[-60.650443,-33.000962],[-60.649748,-33.000937],[-60.648977,-33.000917],[-60.648839,-33.000911],[-60.649547,-33.004245],[-60.649686,-33.004246],[-60.651040,-33.004286],[-60.651725,-33.004316],[-60.652503,-33.004345],[-60.652872,-33.004354]]]}"
"820845415","82084","Rosario",346,1020,0,0,0,0,1,0,0,3,24,37,2,"82","Santa Fe","82084","Rosario","820845415",1048,346,-33.001245,-60.64258,0.13666773258145,"{""type"":""Polygon"",""coordinates"":[[[-60.649060,-33.001951],[-60.648839,-33.000911],[-60.647066,-33.000857],[-60.646045,-33.000831],[-60.643910,-33.000762],[-60.641466,-33.000693],[-60.639205,-33.000623],[-60.636230,-33.000544],[-60.636207,-33.001006],[-60.636147,-33.001562],[-60.637962,-33.001622],[-60.642605,-33.001759],[-60.645849,-33.001863],[-60.647006,-33.001890],[-60.649060,-33.001951]]]}"
"820845416","82084","Rosario",286,811,2,8,0,0,1,0,1,22,21,33,3,"82","Santa Fe","82084","Rosario","820845416",811,286,-33.000881,-60.630542,0.1204118538955,"{""type"":""Polygon"",""coordinates"":[[[-60.635532,-33.001544],[-60.636147,-33.001562],[-60.636207,-33.001006],[-60.636230,-33.000544],[-60.635257,-33.000515],[-60.634149,-33.000477],[-60.627214,-33.000259],[-60.625021,-33.000182],[-60.625019,-33.000609],[-60.624695,-33.001225],[-60.627162,-33.001287],[-60.628777,-33.001334],[-60.629497,-33.001356],[-60.631812,-33.001438],[-60.634108,-33.001501],[-60.635532,-33.001544]]]}"
"820845418","82084","Rosario",283,786,1,9,0,1,2,0,1,15,19,31,2,"82","Santa Fe","82084","Rosario","820845418",798,283,-33.002292,-60.642622,0.14353748160851,"{""type"":""Polygon"",""coordinates"":[[[-60.649287,-33.003019],[-60.649061,-33.001951],[-60.647963,-33.001918],[-60.647006,-33.001890],[-60.645849,-33.001863],[-60.642605,-33.001759],[-60.637962,-33.001622],[-60.636147,-33.001562],[-60.636091,-33.002041],[-60.636037,-33.002619],[-60.637004,-33.002656],[-60.641350,-33.002776],[-60.643759,-33.002862],[-60.644927,-33.002894],[-60.645991,-33.002917],[-60.648030,-33.002969],[-60.649287,-33.003019]]]}"
"820845417","82084","Rosario",260,761,0,0,0,0,1,0,1,16,24,39,2,"82","Santa Fe","82084","Rosario","820845417",798,260,-33.002228,-60.629561,0.15482093896228,"{""type"":""Polygon"",""coordinates"":[[[-60.625169,-33.002267],[-60.625244,-33.002392],[-60.625280,-33.002812],[-60.625492,-33.003492],[-60.625161,-33.004495],[-60.625734,-33.004560],[-60.625978,-33.004638],[-60.626467,-33.005028],[-60.626595,-33.003531],[-60.626655,-33.002332],[-60.627399,-33.002350],[-60.628669,-33.002405],[-60.628888,-33.002410],[-60.629429,-33.002433],[-60.629450,-33.002430],[-60.630044,-33.002451],[-60.630980,-33.002478],[-60.632852,-33.002522],[-60.635014,-33.002584],[-60.636037,-33.002619],[-60.636091,-33.002041],[-60.636147,-33.001562],[-60.634108,-33.001501],[-60.631812,-33.001438],[-60.629497,-33.001356],[-60.628777,-33.001334],[-60.627162,-33.001287],[-60.624695,-33.001225],[-60.624557,-33.001480],[-60.624974,-33.001957],[-60.625169,-33.002267]]]}"
"820844820","82084","Rosario",333,1229,1,11,0,0,1,0,3,21,40,59,2,"82","Santa Fe","82084","Rosario","820844820",1229,333,-33.009502,-60.684114,1.0381131117015,"{""type"":""Polygon"",""coordinates"":[[[-60.685186,-33.004146],[-60.684737,-33.004335],[-60.683843,-33.004814],[-60.682652,-33.005218],[-60.682616,-33.005225],[-60.682099,-33.005523],[-60.682024,-33.005569],[-60.681881,-33.005648],[-60.681582,-33.005825],[-60.681507,-33.005862],[-60.681363,-33.005950],[-60.681064,-33.006118],[-60.680995,-33.006164],[-60.680920,-33.006206],[-60.680911,-33.006224],[-60.679878,-33.006967],[-60.679036,-33.007435],[-60.678632,-33.007715],[-60.678325,-33.008008],[-60.678182,-33.008173],[-60.678060,-33.008329],[-60.677963,-33.008487],[-60.677832,-33.008617],[-60.677646,-33.008825],[-60.677480,-33.008971],[-60.677257,-33.009200],[-60.677362,-33.009681],[-60.678299,-33.013817],[-60.679879,-33.013871],[-60.680638,-33.013917],[-60.682486,-33.013924],[-60.684197,-33.013983],[-60.687264,-33.014096],[-60.687274,-33.013885],[-60.687282,-33.013570],[-60.689570,-33.013583],[-60.689565,-33.010117],[-60.689463,-33.007196],[-60.689467,-33.006364],[-60.689440,-33.004194],[-60.688894,-33.004215],[-60.688157,-33.004179],[-60.686947,-33.004137],[-60.686277,-33.004135],[-60.685845,-33.004121],[-60.685299,-33.004098],[-60.685186,-33.004146]]]}"
"820845013","82084","Rosario",336,1029,7,49,2,4,2,0,6,90,46,63,2,"82","Santa Fe","82084","Rosario","820845013",1029,336,-33.005923,-60.67451,0.16939744882213,"{""type"":""Polygon"",""coordinates"":[[[-60.673651,-33.009295],[-60.673652,-33.009297],[-60.673710,-33.009251],[-60.673780,-33.009208],[-60.673929,-33.009125],[-60.674148,-33.008990],[-60.674222,-33.008953],[-60.674583,-33.008734],[-60.674680,-33.008671],[-60.675116,-33.008357],[-60.675610,-33.007829],[-60.676732,-33.006801],[-60.676586,-33.005809],[-60.676518,-33.005388],[-60.676274,-33.004383],[-60.676178,-33.003843],[-60.675500,-33.003832],[-60.674371,-33.003793],[-60.673278,-33.003714],[-60.672787,-33.003707],[-60.672449,-33.003688],[-60.672360,-33.006672],[-60.673708,-33.006717],[-60.673691,-33.007184],[-60.673661,-33.007682],[-60.673639,-33.008181],[-60.673641,-33.008626],[-60.673651,-33.009295]]]}"
"820845012","82084","Rosario",427,1454,13,88,3,6,3,0,9,80,48,70,5,"82","Santa Fe","82084","Rosario","820845012",1454,427,-33.005193,-60.669482,0.17686077146436,"{""type"":""Polygon"",""coordinates"":[[[-60.667647,-33.003621],[-60.667621,-33.004170],[-60.667606,-33.004583],[-60.666911,-33.004558],[-60.666183,-33.004540],[-60.666142,-33.005524],[-60.666113,-33.006495],[-60.667558,-33.006543],[-60.667864,-33.006556],[-60.668651,-33.006568],[-60.668970,-33.006586],[-60.669261,-33.006598],[-60.669877,-33.006616],[-60.670636,-33.006608],[-60.672054,-33.006655],[-60.672360,-33.006672],[-60.672449,-33.003688],[-60.671871,-33.003699],[-60.671293,-33.003675],[-60.670784,-33.003657],[-60.670205,-33.003646],[-60.669639,-33.003644],[-60.669093,-33.003621],[-60.667648,-33.003577],[-60.667647,-33.003621]]]}"
"820845011","82084","Rosario",366,1116,9,58,2,5,3,0,7,81,56,70,4,"82","Santa Fe","82084","Rosario","820845011",1143,366,-33.004856,-60.664314,0.14630081597198,"{""type"":""Polygon"",""coordinates"":[[[-60.661944,-33.003409],[-60.661922,-33.003903],[-60.661891,-33.004410],[-60.661846,-33.005385],[-60.661806,-33.006355],[-60.662411,-33.006372],[-60.663219,-33.006389],[-60.663915,-33.006410],[-60.665375,-33.006472],[-60.666113,-33.006495],[-60.666142,-33.005524],[-60.666183,-33.004540],[-60.666911,-33.004558],[-60.667606,-33.004583],[-60.667621,-33.004170],[-60.667648,-33.003577],[-60.666937,-33.003551],[-60.666225,-33.003538],[-60.665502,-33.003521],[-60.664791,-33.003486],[-60.664090,-33.003460],[-60.662586,-33.003423],[-60.662533,-33.003425],[-60.661944,-33.003409]]]}"
"820845010","82084","Rosario",206,636,2,8,0,1,2,0,4,90,45,63,6,"82","Santa Fe","82084","Rosario","820845010",636,206,-33.004434,-60.660304,0.073150873863041,"{""type"":""Polygon"",""coordinates"":[[[-60.661805,-33.006355],[-60.661846,-33.005385],[-60.661891,-33.004410],[-60.661922,-33.003903],[-60.661944,-33.003409],[-60.661285,-33.003390],[-60.660531,-33.003362],[-60.659814,-33.003340],[-60.658771,-33.003318],[-60.658380,-33.003301],[-60.657641,-33.003278],[-60.657633,-33.003589],[-60.657613,-33.003880],[-60.657594,-33.004284],[-60.658338,-33.004303],[-60.659092,-33.004326],[-60.659772,-33.004342],[-60.660484,-33.004368],[-60.660438,-33.005347],[-60.660398,-33.006317],[-60.660787,-33.006325],[-60.661805,-33.006355]]]}"
"820845501","82084","Rosario",388,1130,9,55,2,4,2,0,3,73,43,57,5,"82","Santa Fe","82084","Rosario","820845501",1135,388,-33.005861,-60.64875,0.13096984807026,"{""type"":""Polygon"",""coordinates"":[[[-60.648568,-33.006869],[-60.648549,-33.007321],[-60.647680,-33.007297],[-60.647660,-33.007854],[-60.647631,-33.008325],[-60.648079,-33.008336],[-60.648519,-33.008359],[-60.648491,-33.008952],[-60.650363,-33.008911],[-60.650550,-33.008910],[-60.650501,-33.008701],[-60.650434,-33.008392],[-60.649288,-33.003019],[-60.648030,-33.002969],[-60.646964,-33.002941],[-60.646954,-33.003598],[-60.646919,-33.004699],[-60.646890,-33.005220],[-60.647288,-33.005223],[-60.648217,-33.005263],[-60.648636,-33.005277],[-60.648617,-33.005762],[-60.648568,-33.006869]]]}"
"820845502","82084","Rosario",361,1179,7,40,1,3,2,0,6,27,47,65,7,"82","Santa Fe","82084","Rosario","820845502",1206,361,-33.004532,-60.6447,0.15123417375026,"{""type"":""Polygon"",""coordinates"":[[[-60.646346,-33.006222],[-60.646839,-33.006239],[-60.646863,-33.005718],[-60.646919,-33.004699],[-60.646954,-33.003598],[-60.646964,-33.002941],[-60.644927,-33.002894],[-60.643759,-33.002862],[-60.642554,-33.002819],[-60.642517,-33.003479],[-60.642500,-33.004032],[-60.642488,-33.004576],[-60.642466,-33.005079],[-60.642408,-33.006111],[-60.643928,-33.006159],[-60.645287,-33.006195],[-60.645823,-33.006213],[-60.646346,-33.006222]]]}"
"820845503","82084","Rosario",277,796,2,13,0,1,2,0,1,55,34,53,3,"82","Santa Fe","82084","Rosario","820845503",800,277,-33.004018,-60.640059,0.12125004755243,"{""type"":""Polygon"",""coordinates"":[[[-60.637819,-33.004951],[-60.637803,-33.005472],[-60.640056,-33.005538],[-60.640085,-33.005278],[-60.640109,-33.005004],[-60.640667,-33.005015],[-60.642466,-33.005079],[-60.642488,-33.004576],[-60.642500,-33.004032],[-60.642517,-33.003479],[-60.642554,-33.002819],[-60.641350,-33.002776],[-60.637916,-33.002682],[-60.637864,-33.003890],[-60.637856,-33.004151],[-60.637819,-33.004951]]]}"
"820845504","82084","Rosario",323,962,5,29,1,3,2,0,6,36,28,47,7,"82","Santa Fe","82084","Rosario","820845504",1012,323,-33.003111,-60.632272,0.1404747748424,"{""type"":""Polygon"",""coordinates"":[[[-60.626655,-33.002332],[-60.626595,-33.003531],[-60.628836,-33.003609],[-60.629366,-33.003632],[-60.631705,-33.003684],[-60.632855,-33.003702],[-60.634055,-33.003771],[-60.634686,-33.003803],[-60.636950,-33.003860],[-60.637864,-33.003891],[-60.637916,-33.002682],[-60.637004,-33.002656],[-60.636037,-33.002619],[-60.635014,-33.002584],[-60.632852,-33.002522],[-60.630980,-33.002478],[-60.630044,-33.002451],[-60.629450,-33.002430],[-60.629429,-33.002433],[-60.628888,-33.002410],[-60.628669,-33.002405],[-60.627399,-33.002350],[-60.626655,-33.002332]]]}"
"820845009","82084","Rosario",195,607,1,5,0,0,1,0,6,95,45,59,9,"82","Santa Fe","82084","Rosario","820845009",607,195,-33.005294,-60.659002,0.058141012876589,"{""type"":""Polygon"",""coordinates"":[[[-60.660213,-33.006312],[-60.660398,-33.006317],[-60.660438,-33.005347],[-60.660484,-33.004368],[-60.659772,-33.004342],[-60.659092,-33.004326],[-60.658338,-33.004303],[-60.657594,-33.004284],[-60.657572,-33.004828],[-60.657526,-33.005726],[-60.657534,-33.006204],[-60.657904,-33.006224],[-60.658262,-33.006230],[-60.658621,-33.006241],[-60.659039,-33.006268],[-60.659355,-33.006295],[-60.660028,-33.006306],[-60.660213,-33.006312]]]}"
"820845006","82084","Rosario",379,1215,8,40,2,3,2,0,5,97,56,70,8,"82","Santa Fe","82084","Rosario","820845006",1231,379,-33.005845,-60.654689,0.12069069530964,"{""type"":""Polygon"",""coordinates"":[[[-60.653118,-33.005078],[-60.651773,-33.007009],[-60.651889,-33.007028],[-60.652372,-33.007035],[-60.653110,-33.007107],[-60.653070,-33.008032],[-60.654505,-33.008072],[-60.654528,-33.007641],[-60.654571,-33.006400],[-60.654586,-33.006117],[-60.655312,-33.006117],[-60.656850,-33.006165],[-60.657534,-33.006204],[-60.657526,-33.005726],[-60.657572,-33.004828],[-60.657586,-33.004469],[-60.654669,-33.004379],[-60.654283,-33.004372],[-60.653754,-33.004367],[-60.653616,-33.004361],[-60.653118,-33.005078]]]}"
"820845113","82084","Rosario",189,551,1,8,0,1,2,0,6,20,44,60,5,"82","Santa Fe","82084","Rosario","820845113",703,189,-33.005829,-60.651223,0.096163676470042,"{""type"":""Polygon"",""coordinates"":[[[-60.649547,-33.004245],[-60.649998,-33.006339],[-60.650434,-33.008392],[-60.650501,-33.008701],[-60.650550,-33.008910],[-60.650668,-33.008901],[-60.650641,-33.008765],[-60.651524,-33.007368],[-60.653616,-33.004361],[-60.653453,-33.004354],[-60.653348,-33.004363],[-60.653207,-33.004362],[-60.652503,-33.004345],[-60.651725,-33.004316],[-60.651040,-33.004286],[-60.649686,-33.004246],[-60.649547,-33.004245]]]}"
