"Código de departamento","Código de radio","Votos positivos","Fórmula con más votos","Votos de la fórmula ganadora","Juan José Gómez Centurión (F. Nos)","Nicolás del Caño (FIT)","Mauricio Macri (JxC)","Alberto Fernández (FDT)","Roberto Lavagna (C. Federal)","José Luis Espert (Unite)","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio","Población total","Total de hogares","Latitud del centroide","Longitud del centroide","Superficie en km2","Geometría en GeoJSON"
"82084","820842318",1290.98,19,659.63,10.92,24.76,659.63,444.19,125.12,26.36,"82","Santa Fe","82084","Rosario","820842318",484,234,-32.953211,-60.633399,0.019941412245052,"{""type"":""Polygon"",""coordinates"":[[[-60.632650,-32.953326],[-60.632812,-32.953953],[-60.634302,-32.953707],[-60.634147,-32.953106],[-60.633988,-32.952460],[-60.633300,-32.952588],[-60.632492,-32.952716],[-60.632650,-32.953326]]]}"
"82084","820843013",652.59,14,332.69,11.37,11.48,210.22,332.69,73.26,13.57,"82","Santa Fe","82084","Rosario","820843013",781,242,-32.955977,-60.700258,0.08786869291833,"{""type"":""Polygon"",""coordinates"":[[[-60.703299,-32.956647],[-60.703850,-32.956665],[-60.703883,-32.955492],[-60.703367,-32.955470],[-60.702767,-32.955458],[-60.701089,-32.955405],[-60.699905,-32.955373],[-60.699252,-32.955363],[-60.698617,-32.955358],[-60.697333,-32.955313],[-60.696670,-32.955298],[-60.696656,-32.955608],[-60.696631,-32.956480],[-60.697262,-32.956502],[-60.697919,-32.956503],[-60.698583,-32.956509],[-60.699188,-32.956526],[-60.699856,-32.956550],[-60.701015,-32.956585],[-60.701615,-32.956597],[-60.702724,-32.956627],[-60.703299,-32.956647]]]}"
"82084","820842817",626.08,19,295.18,6.1,10.34,295.18,240.09,61.93,12.44,"82","Santa Fe","82084","Rosario","820842817",625,318,-32.954451,-60.653094,0.06071325707874,"{""type"":""Polygon"",""coordinates"":[[[-60.650587,-32.955451],[-60.653293,-32.954969],[-60.654629,-32.954725],[-60.655894,-32.954500],[-60.655630,-32.953445],[-60.655022,-32.953563],[-60.654375,-32.953675],[-60.652383,-32.954044],[-60.651666,-32.954152],[-60.650964,-32.954253],[-60.650306,-32.954368],[-60.650465,-32.954951],[-60.650587,-32.955451]]]}"
"82084","820842320",400.41,19,191.81,3.77,6.04,191.81,154.63,37.09,7.07,"82","Santa Fe","82084","Rosario","820842320",479,191,-32.953224,-60.627612,0.028350636660458,"{""type"":""Polygon"",""coordinates"":[[[-60.627167,-32.952850],[-60.626747,-32.953093],[-60.625297,-32.953845],[-60.624798,-32.954112],[-60.625501,-32.953967],[-60.626259,-32.953824],[-60.626885,-32.953711],[-60.627579,-32.953579],[-60.628240,-32.953459],[-60.629592,-32.953221],[-60.629433,-32.952579],[-60.628093,-32.952854],[-60.627977,-32.952381],[-60.627167,-32.952850]]]}"
"82084","820842417",366.59,19,159.23,4.59,5.47,159.23,154.68,35.43,7.19,"82","Santa Fe","82084","Rosario","820842417",281,114,-32.9578,-60.62448,0.23116291560268,"{""type"":""Polygon"",""coordinates"":[[[-60.621839,-32.958484],[-60.621109,-32.960402],[-60.621149,-32.960714],[-60.625506,-32.959948],[-60.629592,-32.959210],[-60.629453,-32.958673],[-60.629339,-32.958146],[-60.628645,-32.958270],[-60.627283,-32.958499],[-60.625225,-32.958860],[-60.625089,-32.958287],[-60.624798,-32.957181],[-60.624526,-32.955950],[-60.624388,-32.955363],[-60.624314,-32.954604],[-60.624798,-32.954112],[-60.625297,-32.953845],[-60.626747,-32.953093],[-60.627977,-32.952381],[-60.627517,-32.952402],[-60.627335,-32.952421],[-60.626316,-32.952670],[-60.626198,-32.952714],[-60.625485,-32.952953],[-60.624770,-32.953382],[-60.624059,-32.953931],[-60.623570,-32.954725],[-60.622655,-32.956089],[-60.621839,-32.958484]]]}"
"82084","820843501",1155.72,14,583.62,19.51,20.06,380.91,583.62,126.93,24.69,"82","Santa Fe","82084","Rosario","820843501",1166,330,-32.956341,-60.689554,0.077265733154402,"{""type"":""Polygon"",""coordinates"":[[[-60.686451,-32.956915],[-60.686621,-32.957462],[-60.688682,-32.957100],[-60.689976,-32.956889],[-60.690740,-32.956742],[-60.691391,-32.956612],[-60.692150,-32.956469],[-60.692640,-32.956404],[-60.692678,-32.955222],[-60.692055,-32.955286],[-60.691105,-32.955475],[-60.690419,-32.955599],[-60.688391,-32.955944],[-60.686972,-32.956208],[-60.686303,-32.956319],[-60.686451,-32.956915]]]}"
"82084","820842308",720.15,19,363.68,5.38,13.23,363.68,256.99,67.53,13.34,"82","Santa Fe","82084","Rosario","820842308",672,359,-32.953462,-60.631909,0.019928430937347,"{""type"":""Polygon"",""coordinates"":[[[-60.631298,-32.954177],[-60.631304,-32.954208],[-60.632100,-32.954071],[-60.632812,-32.953953],[-60.632492,-32.952716],[-60.631756,-32.952837],[-60.631014,-32.952971],[-60.631166,-32.953581],[-60.631298,-32.954177]]]}"
"82084","820842311",2029.2,19,1071.49,12.61,46.32,1071.49,668.14,191.01,39.63,"82","Santa Fe","82084","Rosario","820842311",775,405,-32.953942,-60.636388,0.04778874182352,"{""type"":""Polygon"",""coordinates"":[[[-60.634592,-32.954870],[-60.635234,-32.954755],[-60.636045,-32.954597],[-60.636633,-32.954487],[-60.637892,-32.954235],[-60.638513,-32.954122],[-60.638237,-32.953035],[-60.636907,-32.953270],[-60.636325,-32.953367],[-60.634990,-32.953597],[-60.634302,-32.953707],[-60.634439,-32.954267],[-60.634592,-32.954870]]]}"
"82084","820842814",952.73,14,462.63,17.22,18.35,324.23,462.63,111.63,18.67,"82","Santa Fe","82084","Rosario","820842814",335,160,-32.954189,-60.648112,0.017231791666947,"{""type"":""Polygon"",""coordinates"":[[[-60.647565,-32.954889],[-60.648224,-32.954770],[-60.648945,-32.954629],[-60.648791,-32.953993],[-60.648664,-32.953492],[-60.647269,-32.953743],[-60.647419,-32.954307],[-60.647565,-32.954889]]]}"
"82084","820842610",1348.48,14,608.64,20.48,21.84,531.79,608.64,143.29,22.44,"82","Santa Fe","82084","Rosario","820842610",669,323,-32.954029,-60.642261,0.017861214473527,"{""type"":""Polygon"",""coordinates"":[[[-60.641710,-32.954741],[-60.643108,-32.954491],[-60.642965,-32.953904],[-60.642816,-32.953317],[-60.641408,-32.953567],[-60.641710,-32.954741]]]}"
"82084","820843413",528.99,14,264.34,8.93,8.9,180.13,264.34,55.94,10.75,"82","Santa Fe","82084","Rosario","820843413",507,174,-32.95608,-60.677731,0.068175345144349,"{""type"":""Polygon"",""coordinates"":[[[-60.675144,-32.957141],[-60.675762,-32.957034],[-60.676570,-32.956925],[-60.677268,-32.956761],[-60.679934,-32.956276],[-60.680617,-32.956148],[-60.680469,-32.955548],[-60.680321,-32.955001],[-60.679659,-32.955131],[-60.678968,-32.955254],[-60.678253,-32.955390],[-60.676903,-32.955638],[-60.676224,-32.955753],[-60.675550,-32.955860],[-60.674857,-32.955983],[-60.674867,-32.956033],[-60.675093,-32.956884],[-60.675144,-32.957141]]]}"
"82084","820842319",682.43,19,370.18,4.44,11.34,370.18,226.71,58.41,11.35,"82","Santa Fe","82084","Rosario","820842319",463,218,-32.953711,-60.630456,0.018782966172142,"{""type"":""Polygon"",""coordinates"":[[[-60.629894,-32.954434],[-60.630568,-32.954334],[-60.631304,-32.954208],[-60.631166,-32.953581],[-60.631014,-32.952971],[-60.630325,-32.953099],[-60.629592,-32.953221],[-60.629894,-32.954434]]]}"
"82084","820842612",741.94,14,349.75,12.63,13.92,267.26,349.75,84.08,14.3,"82","Santa Fe","82084","Rosario","820842612",314,173,-32.95444,-60.64673,0.017218078618891,"{""type"":""Polygon"",""coordinates"":[[[-60.646189,-32.955132],[-60.646844,-32.955025],[-60.647565,-32.954890],[-60.647419,-32.954307],[-60.647269,-32.953743],[-60.645890,-32.953985],[-60.646039,-32.954568],[-60.646189,-32.955132]]]}"
"82084","820842609",1934.3,14,990.35,37.81,32.02,628.18,990.35,212.99,32.95,"82","Santa Fe","82084","Rosario","820842609",289,146,-32.954282,-60.640873,0.017480500983899,"{""type"":""Polygon"",""coordinates"":[[[-60.640183,-32.954401],[-60.640331,-32.954993],[-60.641710,-32.954742],[-60.641408,-32.953567],[-60.640039,-32.953824],[-60.640183,-32.954401]]]}"
"82084","820842322",466.61,19,235.83,3.78,7.56,235.83,169.63,41.81,8,"82","Santa Fe","82084","Rosario","820842322",453,214,-32.953939,-60.629066,0.017569373916324,"{""type"":""Polygon"",""coordinates"":[[[-60.628394,-32.954087],[-60.628523,-32.954651],[-60.629254,-32.954525],[-60.629895,-32.954435],[-60.629592,-32.953221],[-60.628240,-32.953459],[-60.628394,-32.954087]]]}"
"82084","820843301",400.35,14,214.34,7.8,6.73,120.09,214.34,43.81,7.58,"82","Santa Fe","82084","Rosario","820843301",995,309,-32.960579,-60.71596,0.60700483481421,"{""type"":""Polygon"",""coordinates"":[[[-60.711885,-32.956880],[-60.711834,-32.958008],[-60.711578,-32.963938],[-60.712284,-32.963973],[-60.714167,-32.964035],[-60.714926,-32.964067],[-60.715387,-32.964077],[-60.716029,-32.964100],[-60.716631,-32.964117],[-60.717831,-32.964145],[-60.719349,-32.964196],[-60.719365,-32.964156],[-60.719385,-32.964085],[-60.719414,-32.964014],[-60.719491,-32.963797],[-60.719511,-32.963726],[-60.719565,-32.963579],[-60.719585,-32.963508],[-60.719637,-32.963362],[-60.719657,-32.963291],[-60.719685,-32.963220],[-60.719706,-32.963144],[-60.719731,-32.963073],[-60.719772,-32.962927],[-60.719800,-32.962856],[-60.719882,-32.962562],[-60.719934,-32.962407],[-60.720012,-32.962127],[-60.720033,-32.962051],[-60.720048,-32.961980],[-60.720132,-32.961686],[-60.720152,-32.961611],[-60.720167,-32.961539],[-60.720190,-32.961464],[-60.720211,-32.961388],[-60.720226,-32.961317],[-60.720266,-32.961174],[-60.720282,-32.961094],[-60.720361,-32.960800],[-60.720411,-32.960582],[-60.720432,-32.960506],[-60.720447,-32.960430],[-60.720470,-32.960359],[-60.720500,-32.960212],[-60.720520,-32.960136],[-60.720571,-32.959918],[-60.720594,-32.959843],[-60.720624,-32.959695],[-60.720680,-32.959473],[-60.720713,-32.959325],[-60.720733,-32.959254],[-60.720784,-32.959031],[-60.720804,-32.958956],[-60.720835,-32.958809],[-60.720858,-32.958733],[-60.720873,-32.958662],[-60.720929,-32.958439],[-60.720944,-32.958363],[-60.721023,-32.958069],[-60.721038,-32.957998],[-60.721057,-32.957936],[-60.721157,-32.957427],[-60.721171,-32.957198],[-60.721171,-32.957149],[-60.719993,-32.957126],[-60.719957,-32.957898],[-60.718823,-32.957859],[-60.718410,-32.957842],[-60.716534,-32.957789],[-60.716541,-32.957393],[-60.716537,-32.957020],[-60.715780,-32.957006],[-60.714799,-32.956946],[-60.714292,-32.956938],[-60.712035,-32.956878],[-60.711885,-32.956876],[-60.711885,-32.956880]]]}"
"82084","820843313",860.82,14,471.21,17.72,12.43,248.51,471.21,96.28,14.67,"82","Santa Fe","82084","Rosario","820843313",964,288,-32.957458,-60.718254,0.027289822458266,"{""type"":""Polygon"",""coordinates"":[[[-60.718823,-32.957859],[-60.719957,-32.957898],[-60.719993,-32.957126],[-60.718282,-32.957085],[-60.717132,-32.957027],[-60.716537,-32.957020],[-60.716541,-32.957393],[-60.716534,-32.957789],[-60.718410,-32.957842],[-60.718823,-32.957859]]]}"
"82084","820842622",510.36,14,220.64,7.18,8.8,211.34,220.64,53.01,9.39,"82","Santa Fe","82084","Rosario","820842622",309,169,-32.954683,-60.645347,0.017121320029969,"{""type"":""Polygon"",""coordinates"":[[[-60.644794,-32.955377],[-60.645558,-32.955236],[-60.646189,-32.955132],[-60.646039,-32.954568],[-60.645890,-32.953985],[-60.644514,-32.954237],[-60.644794,-32.955377]]]}"
"82084","820843305",399.53,14,207.3,7.48,7.09,126.11,207.3,43.57,7.98,"82","Santa Fe","82084","Rosario","820843305",1553,469,-32.957924,-60.708569,0.15414137676222,"{""type"":""Polygon"",""coordinates"":[[[-60.704968,-32.957838],[-60.704914,-32.959055],[-60.706062,-32.959091],[-60.706074,-32.958578],[-60.706117,-32.957869],[-60.706684,-32.957893],[-60.707274,-32.957891],[-60.707246,-32.958493],[-60.707226,-32.958821],[-60.707213,-32.959122],[-60.710642,-32.959227],[-60.711780,-32.959257],[-60.711885,-32.956876],[-60.711318,-32.956857],[-60.710728,-32.956850],[-60.710184,-32.956849],[-60.709590,-32.956828],[-60.709028,-32.956813],[-60.707867,-32.956764],[-60.706697,-32.956732],[-60.706171,-32.956728],[-60.705606,-32.956718],[-60.705012,-32.956701],[-60.704994,-32.957263],[-60.704968,-32.957838]]]}"
"82084","820843606",1144.94,19,516.98,13.49,16.55,516.98,452.21,118.93,26.78,"82","Santa Fe","82084","Rosario","820843606",391,163,-32.955474,-60.6541,0.053955008179831,"{""type"":""Polygon"",""coordinates"":[[[-60.652114,-32.955936],[-60.652241,-32.956441],[-60.652945,-32.956313],[-60.653619,-32.956207],[-60.654245,-32.956099],[-60.655670,-32.955836],[-60.656219,-32.955752],[-60.656322,-32.955729],[-60.655945,-32.954687],[-60.655894,-32.954500],[-60.654629,-32.954725],[-60.653293,-32.954969],[-60.651928,-32.955212],[-60.651977,-32.955412],[-60.652114,-32.955936]]]}"
"82084","820842608",654.76,14,291.95,9.68,11.51,262.12,291.95,67.22,12.28,"82","Santa Fe","82084","Rosario","820842608",555,293,-32.954549,-60.639428,0.019107898598241,"{""type"":""Polygon"",""coordinates"":[[[-60.638820,-32.955265],[-60.640331,-32.954993],[-60.640039,-32.953824],[-60.639294,-32.953967],[-60.638513,-32.954122],[-60.638820,-32.955265]]]}"
"82084","820843306",1379.14,14,731.07,24.15,26.71,399.53,731.07,168.42,29.26,"82","Santa Fe","82084","Rosario","820843306",1165,359,-32.957776,-60.70208,0.14049784484192,"{""type"":""Polygon"",""coordinates"":[[[-60.704911,-32.959055],[-60.704914,-32.959055],[-60.704994,-32.957263],[-60.705012,-32.956701],[-60.704492,-32.956693],[-60.703850,-32.956665],[-60.702724,-32.956627],[-60.701615,-32.956597],[-60.701015,-32.956585],[-60.699856,-32.956550],[-60.699188,-32.956526],[-60.699149,-32.957087],[-60.699126,-32.958265],[-60.699099,-32.958772],[-60.700366,-32.958817],[-60.701437,-32.958953],[-60.702628,-32.958985],[-60.704911,-32.959055]]]}"
"82084","820842818",391.81,14,169.45,5.29,6.74,162.18,169.45,40.63,7.52,"82","Santa Fe","82084","Rosario","820842818",451,209,-32.955035,-60.649767,0.016033564397485,"{""type"":""Polygon"",""coordinates"":[[[-60.649082,-32.955189],[-60.649219,-32.955694],[-60.650587,-32.955452],[-60.650465,-32.954951],[-60.650306,-32.954368],[-60.649677,-32.954485],[-60.648945,-32.954629],[-60.649082,-32.955189]]]}"
"82084","820842323",705.2,19,345.93,6.76,13.43,345.93,257.18,68.71,13.19,"82","Santa Fe","82084","Rosario","820842323",531,225,-32.954416,-60.633704,0.018816605403326,"{""type"":""Polygon"",""coordinates"":[[[-60.633114,-32.955127],[-60.633807,-32.955013],[-60.634592,-32.954872],[-60.634439,-32.954267],[-60.634302,-32.953707],[-60.632812,-32.953953],[-60.633114,-32.955127]]]}"
"82084","820842307",395.2,19,185.22,3.94,6,185.22,155.62,37.24,7.18,"82","Santa Fe","82084","Rosario","820842307",667,319,-32.95418,-60.627703,0.017565706818059,"{""type"":""Polygon"",""coordinates"":[[[-60.627155,-32.954893],[-60.627770,-32.954789],[-60.628523,-32.954651],[-60.628394,-32.954087],[-60.628240,-32.953459],[-60.627579,-32.953579],[-60.626885,-32.953711],[-60.627005,-32.954248],[-60.627155,-32.954893]]]}"
"82084","820843307",2234.63,14,1132.23,38.05,38.74,731.28,1132.23,246.15,48.18,"82","Santa Fe","82084","Rosario","820843307",1006,314,-32.957195,-60.695454,0.092338805664997,"{""type"":""Polygon"",""coordinates"":[[[-60.692607,-32.957488],[-60.692571,-32.958530],[-60.692818,-32.958554],[-60.692887,-32.958557],[-60.693027,-32.958631],[-60.693946,-32.958616],[-60.693997,-32.957538],[-60.699138,-32.957671],[-60.699149,-32.957087],[-60.699188,-32.956526],[-60.698583,-32.956509],[-60.697919,-32.956503],[-60.697262,-32.956502],[-60.695973,-32.956456],[-60.695352,-32.956439],[-60.694661,-32.956427],[-60.694036,-32.956401],[-60.693620,-32.956388],[-60.693106,-32.956375],[-60.692850,-32.956373],[-60.692640,-32.956404],[-60.692607,-32.957488]]]}"
"82084","820842613",760.39,14,330.76,11.93,13.18,312.13,330.76,78.77,13.62,"82","Santa Fe","82084","Rosario","820842613",783,357,-32.95506,-60.643255,0.034606085270015,"{""type"":""Polygon"",""coordinates"":[[[-60.642001,-32.955882],[-60.642690,-32.955756],[-60.644101,-32.955506],[-60.644794,-32.955378],[-60.644514,-32.954237],[-60.641710,-32.954742],[-60.642001,-32.955882]]]}"
"82084","820843502",1431.08,14,724.36,24.24,24.77,469.85,724.36,157.19,30.67,"82","Santa Fe","82084","Rosario","820843502",434,151,-32.957449,-60.689442,0.096392313762102,"{""type"":""Polygon"",""coordinates"":[[[-60.685208,-32.957429],[-60.685272,-32.957665],[-60.686726,-32.957849],[-60.691463,-32.958402],[-60.692444,-32.958511],[-60.692571,-32.958530],[-60.692607,-32.957488],[-60.692640,-32.956404],[-60.692150,-32.956469],[-60.691391,-32.956612],[-60.690740,-32.956742],[-60.689976,-32.956889],[-60.688682,-32.957100],[-60.686621,-32.957462],[-60.686451,-32.956915],[-60.686303,-32.956319],[-60.685650,-32.956430],[-60.684978,-32.956555],[-60.685110,-32.957069],[-60.685208,-32.957429]]]}"
"82084","820842401",608.83,19,268.3,7.4,11.23,268.3,249.55,60.53,11.82,"82","Santa Fe","82084","Rosario","820842401",403,195,-32.954813,-60.638021,0.016041279635663,"{""type"":""Polygon"",""coordinates"":[[[-60.637448,-32.955200],[-60.637535,-32.955511],[-60.638175,-32.955377],[-60.638820,-32.955265],[-60.638513,-32.954122],[-60.637892,-32.954235],[-60.637220,-32.954368],[-60.637448,-32.955200]]]}"
"82084","820842819",439.74,14,195.26,6.37,7.81,175.08,195.26,46.81,8.41,"82","Santa Fe","82084","Rosario","820842819",507,223,-32.955333,-60.648404,0.017095096355407,"{""type"":""Polygon"",""coordinates"":[[[-60.647699,-32.955413],[-60.647859,-32.956027],[-60.648605,-32.955884],[-60.649248,-32.955799],[-60.649082,-32.955189],[-60.648945,-32.954629],[-60.648224,-32.954770],[-60.647565,-32.954890],[-60.647699,-32.955413]]]}"
"82084","820842313",504.66,19,242.44,4.81,9.04,242.44,190.62,48.29,9.46,"82","Santa Fe","82084","Rosario","820842313",702,322,-32.954666,-60.632202,0.019239053214954,"{""type"":""Polygon"",""coordinates"":[[[-60.631586,-32.955377],[-60.632376,-32.955240],[-60.633114,-32.955128],[-60.632812,-32.953953],[-60.632100,-32.954071],[-60.631304,-32.954208],[-60.631434,-32.954803],[-60.631586,-32.955377]]]}"
"82084","820842306",593.34,19,266.13,6.5,7.35,266.13,244.33,57.98,11.05,"82","Santa Fe","82084","Rosario","820842306",600,258,-32.954427,-60.626323,0.017714653499307,"{""type"":""Polygon"",""coordinates"":[[[-60.625676,-32.954778],[-60.625766,-32.955139],[-60.626430,-32.955019],[-60.627155,-32.954893],[-60.627005,-32.954248],[-60.626885,-32.953711],[-60.626259,-32.953824],[-60.625501,-32.953967],[-60.625585,-32.954416],[-60.625676,-32.954778]]]}"
"82084","820842402",768.94,19,370.03,7.37,14.97,370.03,287.15,74.01,15.41,"82","Santa Fe","82084","Rosario","820842402",598,275,-32.95506,-60.636794,0.014677395675567,"{""type"":""Polygon"",""coordinates"":[[[-60.636375,-32.955758],[-60.636950,-32.955639],[-60.637535,-32.955511],[-60.637220,-32.954368],[-60.636633,-32.954487],[-60.636045,-32.954597],[-60.636233,-32.955230],[-60.636375,-32.955758]]]}"
"82084","820842617",467.44,14,205.76,6.73,8.23,188.41,205.76,49.44,8.87,"82","Santa Fe","82084","Rosario","820842617",423,194,-32.955586,-60.647025,0.017003522885533,"{""type"":""Polygon"",""coordinates"":[[[-60.646480,-32.956278],[-60.647163,-32.956160],[-60.647859,-32.956027],[-60.647565,-32.954890],[-60.646844,-32.955025],[-60.646189,-32.955132],[-60.646332,-32.955678],[-60.646480,-32.956278]]]}"
"82084","820842314",431.37,19,207.25,4.06,7.47,207.25,164.18,40.46,7.95,"82","Santa Fe","82084","Rosario","820842314",546,285,-32.954911,-60.630739,0.017646807355835,"{""type"":""Polygon"",""coordinates"":[[[-60.629895,-32.954436],[-60.630186,-32.955613],[-60.631586,-32.955377],[-60.631434,-32.954803],[-60.631304,-32.954208],[-60.630568,-32.954334],[-60.629895,-32.954436]]]}"
"82084","820842305",590.46,19,263.12,6.67,7.38,263.12,244.32,57.74,11.23,"82","Santa Fe","82084","Rosario","820842305",656,276,-32.95471,-60.625023,0.014923935919116,"{""type"":""Polygon"",""coordinates"":[[[-60.624388,-32.955362],[-60.625766,-32.955139],[-60.625585,-32.954416],[-60.625501,-32.953967],[-60.624798,-32.954112],[-60.624314,-32.954604],[-60.624388,-32.955362]]]}"
"82084","820843503",449.24,14,226.81,7.46,7.78,149.35,226.81,48.87,8.97,"82","Santa Fe","82084","Rosario","820843503",704,245,-32.958596,-60.682121,0.15218509834153,"{""type"":""Polygon"",""coordinates"":[[[-60.680373,-32.960882],[-60.680386,-32.960936],[-60.683127,-32.960450],[-60.682972,-32.959867],[-60.682841,-32.959344],[-60.683486,-32.959227],[-60.684090,-32.959127],[-60.684303,-32.959087],[-60.684017,-32.957936],[-60.684379,-32.957866],[-60.684711,-32.957808],[-60.685272,-32.957665],[-60.685110,-32.957069],[-60.684978,-32.956555],[-60.684360,-32.956668],[-60.683515,-32.956830],[-60.682875,-32.956947],[-60.681300,-32.957226],[-60.679538,-32.957547],[-60.680254,-32.960376],[-60.680373,-32.960882]]]}"
"82084","820842614",802.81,14,361.81,13.43,14.36,314.49,361.81,84,14.72,"82","Santa Fe","82084","Rosario","820842614",633,300,-32.955572,-60.640418,0.035550703205997,"{""type"":""Polygon"",""coordinates"":[[[-60.639128,-32.956389],[-60.639813,-32.956276],[-60.642001,-32.955884],[-60.641710,-32.954742],[-60.638820,-32.955265],[-60.639128,-32.956389]]]}"
"82084","820843701",353.78,14,153.1,4.57,5.88,146.33,153.1,36.77,7.13,"82","Santa Fe","82084","Rosario","820843701",849,364,-32.958243,-60.651994,0.08531892660922,"{""type"":""Polygon"",""coordinates"":[[[-60.652050,-32.961242],[-60.652056,-32.961266],[-60.652760,-32.961139],[-60.653402,-32.961027],[-60.652978,-32.959299],[-60.652691,-32.958184],[-60.652389,-32.957037],[-60.652114,-32.955936],[-60.651977,-32.955412],[-60.651928,-32.955212],[-60.650587,-32.955452],[-60.650767,-32.956179],[-60.651028,-32.957262],[-60.651356,-32.958491],[-60.651611,-32.959573],[-60.651925,-32.960734],[-60.652050,-32.961242]]]}"
"82084","820843504",420.97,14,210.95,7.01,7.26,142.06,210.95,45.51,8.18,"82","Santa Fe","82084","Rosario","820843504",977,329,-32.95813,-60.677742,0.11868676739939,"{""type"":""Polygon"",""coordinates"":[[[-60.675573,-32.958858],[-60.675722,-32.959431],[-60.676108,-32.959358],[-60.676432,-32.959309],[-60.676747,-32.959255],[-60.678458,-32.958950],[-60.678754,-32.960069],[-60.679406,-32.959953],[-60.680116,-32.959835],[-60.679538,-32.957547],[-60.679449,-32.957205],[-60.679252,-32.956400],[-60.677268,-32.956761],[-60.676570,-32.956925],[-60.675762,-32.957034],[-60.675145,-32.957143],[-60.675210,-32.957470],[-60.675276,-32.957716],[-60.675353,-32.957984],[-60.675508,-32.958594],[-60.675573,-32.958858]]]}"
"82084","820843602",394.52,14,184.24,5.59,6.91,147.86,184.24,42.14,7.78,"82","Santa Fe","82084","Rosario","820843602",720,240,-32.957974,-60.667404,0.082325393724893,"{""type"":""Polygon"",""coordinates"":[[[-60.665723,-32.959530],[-60.665838,-32.960007],[-60.667261,-32.959749],[-60.667181,-32.959466],[-60.667140,-32.959271],[-60.666979,-32.958612],[-60.667673,-32.958488],[-60.668955,-32.958246],[-60.669578,-32.958138],[-60.669039,-32.956009],[-60.668472,-32.955944],[-60.668199,-32.955995],[-60.667779,-32.956067],[-60.667921,-32.956636],[-60.667997,-32.956914],[-60.668065,-32.957205],[-60.667390,-32.957329],[-60.666697,-32.957448],[-60.665286,-32.957698],[-60.665723,-32.959530]]]}"
"82084","820843411",400.25,14,194.48,6.32,6.85,142.22,194.48,42.64,7.74,"82","Santa Fe","82084","Rosario","820843411",529,188,-32.957049,-60.671585,0.072833637917818,"{""type"":""Polygon"",""coordinates"":[[[-60.669143,-32.956418],[-60.669578,-32.958138],[-60.670215,-32.958021],[-60.670749,-32.957931],[-60.671095,-32.957865],[-60.673793,-32.957378],[-60.675145,-32.957143],[-60.675093,-32.956884],[-60.675043,-32.956697],[-60.673578,-32.956527],[-60.672512,-32.956409],[-60.671503,-32.956582],[-60.670793,-32.956714],[-60.670667,-32.956191],[-60.669039,-32.956009],[-60.669143,-32.956418]]]}"
"82084","820842404",1106.64,19,569.99,9.98,19.38,569.99,378.09,105.13,24.07,"82","Santa Fe","82084","Rosario","820842404",704,320,-32.955863,-60.635624,0.036209555939942,"{""type"":""Polygon"",""coordinates"":[[[-60.635150,-32.957108],[-60.635151,-32.957110],[-60.635957,-32.956969],[-60.636672,-32.956838],[-60.636535,-32.956328],[-60.636375,-32.955758],[-60.636233,-32.955230],[-60.636045,-32.954597],[-60.635234,-32.954755],[-60.634592,-32.954872],[-60.634897,-32.956059],[-60.635034,-32.956610],[-60.635150,-32.957108]]]}"
"82084","820842623",548.26,19,236.87,7.34,9.19,236.87,228.35,56.46,10.05,"82","Santa Fe","82084","Rosario","820842623",479,224,-32.955825,-60.64564,0.017337413945001,"{""type"":""Polygon"",""coordinates"":[[[-60.645020,-32.956245],[-60.645091,-32.956521],[-60.646480,-32.956279],[-60.646332,-32.955678],[-60.646189,-32.955132],[-60.645558,-32.955236],[-60.644794,-32.955378],[-60.645020,-32.956245]]]}"
"82084","820842315",398.97,19,189.94,3.78,6.71,189.94,153.81,37.4,7.33,"82","Santa Fe","82084","Rosario","820842315",535,238,-32.955138,-60.629348,0.017818022211799,"{""type"":""Polygon"",""coordinates"":[[[-60.628797,-32.955854],[-60.630186,-32.955613],[-60.629895,-32.954435],[-60.629254,-32.954525],[-60.628523,-32.954651],[-60.628661,-32.955273],[-60.628797,-32.955854]]]}"
"82084","820843702",349.51,14,151.39,4.52,5.87,144.63,151.39,36.16,6.94,"82","Santa Fe","82084","Rosario","820843702",1059,403,-32.957909,-60.650491,0.068765840081431,"{""type"":""Polygon"",""coordinates"":[[[-60.650407,-32.960367],[-60.651759,-32.960124],[-60.651611,-32.959573],[-60.651356,-32.958491],[-60.651028,-32.957262],[-60.650767,-32.956179],[-60.650587,-32.955452],[-60.649219,-32.955694],[-60.649413,-32.956423],[-60.649820,-32.958078],[-60.649967,-32.958692],[-60.650111,-32.959225],[-60.650407,-32.960367]]]}"
